1     88.3564     0.404946


2     224.379     0.143021


3     365.051     0.0407319


4     687.087     0.0126494


5     4325.97     0.116058


6     10749.2     0.0209162


7     30381.8     0.677378


8     59405.7     0.659371


9     90386.2     0.222741


